parent_id,name,phone,occupation,address,student_id
P02949,Yonatan Nigatu,0967731794,Farmer,Alem Bank,ST02949
P02950,Saba Abebe,0955163108,Engineer,Kolfe,ST02950
P02951,Dawit Yohannes,0973891518,Driver,Kolfe,ST02951
P02952,Hiwot Kassa,0991419973,Driver,Nefas Silk,ST02952
P02953,Yared Tesfaye,0958983061,Merchant,Akaki,ST02953
P02954,Hiwot Hailu,0921634269,Merchant,Akaki,ST02954
P02955,Almaz Fikre,0963011296,Driver,Kality,ST02955
P02956,Eden Mekonnen,0914935226,Merchant,Alem Bank,ST02956
P02957,Genet Nigatu,0925591075,Merchant,Kality,ST02957
P02958,Genet Abebe,0962716907,Engineer,Lebu,ST02958
P02959,Abel Desta,0912041934,Farmer,Kolfe,ST02959
P02960,Samrawit Abebe,0961697237,Engineer,Nefas Silk,ST02960
P02961,Liya Solomon,0978669291,Farmer,Akaki,ST02961
P02962,Filmon Abebe,0941546977,Farmer,Alem Bank,ST02962
P02963,Solomon Desta,0968595902,Engineer,Kolfe,ST02963
P02964,Saba Getachew,0948668954,Farmer,Lebu,ST02964
P02965,Tigist Worku,0959942153,Driver,Nefas Silk,ST02965
P02966,Daniel Bekele,0917437174,Farmer,Akaki,ST02966
P02967,Samrawit Bekele,0912541180,Engineer,Alem Bank,ST02967
P02968,Genet Tesfaye,0952411104,Government Employee,Kolfe,ST02968
P02969,Samrawit Tesema,0915984036,Engineer,Akaki,ST02969
P02970,Selam Worku,0961243232,Engineer,Alem Bank,ST02970
P02971,Eden Fekadu,0994209717,Driver,Nefas Silk,ST02971
P02972,Abel Worku,0966316718,Government Employee,Kality,ST02972
P02973,Natnael Yohannes,0929872101,Engineer,Akaki,ST02973
P02974,Hana Desta,0970729298,Farmer,Kolfe,ST02974
P02975,Elias Fekadu,0946417808,Driver,Kolfe,ST02975
P02976,Eden Fikre,0989091051,Driver,Kality,ST02976
P02977,Solomon Tsegaye,0965275773,Farmer,Alem Bank,ST02977
P02978,Tewodros Fikre,0956846889,Driver,Kolfe,ST02978
P02979,Kidus Tsegaye,0984711318,Merchant,Akaki,ST02979
P02980,Meron Kassa,0968160603,Teacher,Nefas Silk,ST02980
P02981,Dawit Kebede,0930901072,Government Employee,Nefas Silk,ST02981
P02982,Eden Tesfaye,0910100231,Merchant,Kolfe,ST02982
P02983,Samrawit Mekonnen,0946640717,Teacher,Kolfe,ST02983
P02984,Samrawit Getachew,0970892835,Teacher,Alem Bank,ST02984
P02985,Abel Kebede,0993904237,Government Employee,Nefas Silk,ST02985
P02986,Hiwot Solomon,0941742577,Nurse,Nefas Silk,ST02986
P02987,Robel Desta,0972112460,Merchant,Lebu,ST02987
P02988,Robel Desta,0995305200,Merchant,Akaki,ST02988
P02989,Genet Kebede,0917048317,Teacher,Nefas Silk,ST02989
P02990,Nahom Tesema,0925227488,Engineer,Kality,ST02990
P02991,Kaleb Yohannes,0957140519,Driver,Alem Bank,ST02991
P02992,Liya Fikre,0968875443,Teacher,Alem Bank,ST02992
P02993,Hana Kassa,0956445504,Engineer,Kolfe,ST02993
P02994,Yosef Kebede,0915680232,Merchant,Lebu,ST02994
P02995,Elias Solomon,0980280095,Merchant,Kolfe,ST02995
P02996,Solomon Fikre,0990304871,Farmer,Akaki,ST02996
P02997,Kaleb Alemu,0928298053,Government Employee,Kality,ST02997
P02998,Almaz Yohannes,0932216154,Nurse,Nefas Silk,ST02998
P02999,Yared Mekonnen,0936930462,Nurse,Akaki,ST02999
P03000,Yosef Tadesse,0959930816,Engineer,Nefas Silk,ST03000
P03001,Rahel Yohannes,0912578347,Driver,Nefas Silk,ST03001
P03002,Dawit Nigatu,0934693108,Teacher,Nefas Silk,ST03002
P03003,Kaleb Nigatu,0964933954,Merchant,Alem Bank,ST03003
P03004,Yosef Fikre,0965026406,Farmer,Kolfe,ST03004
P03005,Yared Bekele,0991148927,Government Employee,Nefas Silk,ST03005
P03006,Kidus Kebede,0966931208,Nurse,Akaki,ST03006
P03007,Rahel Fikre,0974848574,Teacher,Alem Bank,ST03007
P03008,Almaz Alemu,0972747026,Merchant,Alem Bank,ST03008
P03009,Genet Alemu,0919506294,Merchant,Kolfe,ST03009
P03010,Saba Desta,0940225962,Engineer,Akaki,ST03010
P03011,Robel Fekadu,0914079684,Nurse,Alem Bank,ST03011
P03012,Solomon Worku,0992439540,Teacher,Kality,ST03012
P03013,Kidus Hailu,0985729306,Farmer,Akaki,ST03013
P03014,Nahom Kassa,0967342692,Nurse,Alem Bank,ST03014
P03015,Daniel Tesema,0940594866,Farmer,Nefas Silk,ST03015
P03016,Tigist Bekele,0958169345,Farmer,Kality,ST03016
P03017,Filmon Fikre,0965255997,Engineer,Kolfe,ST03017
P03018,Ruth Fikre,0976294078,Engineer,Akaki,ST03018
P03019,Nahom Tsegaye,0990857101,Farmer,Kolfe,ST03019
P03020,Ruth Tadesse,0941798623,Government Employee,Lebu,ST03020
P03021,Samuel Worku,0944979398,Teacher,Akaki,ST03021
P03022,Rediet Tsegaye,0956794027,Teacher,Lebu,ST03022
P03023,Saba Solomon,0925976996,Engineer,Kolfe,ST03023
P03024,Yared Yohannes,0957603526,Farmer,Alem Bank,ST03024
P03025,Elias Bekele,0923815536,Nurse,Akaki,ST03025
P03026,Daniel Kebede,0930562374,Government Employee,Akaki,ST03026
P03027,Meron Solomon,0917311364,Teacher,Akaki,ST03027
P03028,Solomon Girma,0944660051,Driver,Nefas Silk,ST03028
P03029,Natnael Desta,0910594125,Government Employee,Akaki,ST03029
P03030,Almaz Hailu,0924027798,Farmer,Akaki,ST03030
P03031,Mahlet Yohannes,0931914640,Farmer,Kolfe,ST03031
P03032,Rediet Tsegaye,0937856248,Government Employee,Kolfe,ST03032
P03033,Robel Tadesse,0955802350,Government Employee,Akaki,ST03033
P03034,Yosef Worku,0926981196,Government Employee,Alem Bank,ST03034
P03035,Solomon Solomon,0995418088,Teacher,Kolfe,ST03035
P03036,Liya Tsegaye,0939136114,Nurse,Alem Bank,ST03036
P03037,Biniam Getachew,0944414656,Teacher,Alem Bank,ST03037
P03038,Mahlet Fekadu,0944940931,Nurse,Nefas Silk,ST03038
P03039,Ruth Tesfaye,0991962492,Government Employee,Akaki,ST03039
P03040,Kaleb Alemu,0975446494,Teacher,Akaki,ST03040
P03041,Meron Mekonnen,0965660436,Farmer,Kality,ST03041
P03042,Solomon Mekonnen,0997673014,Engineer,Akaki,ST03042
P03043,Fikirte Tsegaye,0995115942,Merchant,Akaki,ST03043
P03044,Hana Tesema,0983044705,Driver,Alem Bank,ST03044
P03045,Biruk Yohannes,0918070813,Government Employee,Lebu,ST03045
P03046,Selam Bekele,0969597995,Teacher,Lebu,ST03046
P03047,Genet Kebede,0930117063,Engineer,Kality,ST03047
P03048,Biniam Abebe,0913940585,Engineer,Kality,ST03048
P03049,Hiwot Hailu,0953385178,Driver,Lebu,ST03049
P03050,Hana Kassa,0935239316,Teacher,Akaki,ST03050
P03051,Selam Tadesse,0995692663,Engineer,Kality,ST03051
P03052,Biruk Tesfaye,0969904233,Government Employee,Kality,ST03052
P03053,Mekdes Fikre,0994304877,Nurse,Kolfe,ST03053
P03054,Samuel Solomon,0953619133,Farmer,Nefas Silk,ST03054
P03055,Liya Fikre,0989256673,Merchant,Kality,ST03055
P03056,Eden Tesfaye,0939255957,Engineer,Alem Bank,ST03056
P03057,Almaz Kassa,0983764562,Nurse,Alem Bank,ST03057
P03058,Yared Desta,0993533571,Merchant,Alem Bank,ST03058
P03059,Hiwot Alemu,0979960704,Government Employee,Akaki,ST03059
P03060,Natnael Getachew,0911478347,Government Employee,Lebu,ST03060
P03061,Betelhem Tesema,0994271216,Nurse,Kality,ST03061
P03062,Yosef Worku,0951544734,Farmer,Lebu,ST03062
P03063,Biniam Girma,0962259785,Nurse,Kality,ST03063
P03064,Biniam Alemu,0984969981,Nurse,Nefas Silk,ST03064
P03065,Yared Hailu,0993514179,Teacher,Nefas Silk,ST03065
P03066,Meron Alemu,0997285719,Farmer,Alem Bank,ST03066
P03067,Saron Worku,0913790573,Government Employee,Kolfe,ST03067
P03068,Selam Nigatu,0943376062,Government Employee,Kality,ST03068
P03069,Almaz Mekonnen,0976335718,Driver,Nefas Silk,ST03069
P03070,Yared Worku,0943373661,Farmer,Akaki,ST03070
P03071,Dawit Tadesse,0976961668,Farmer,Kolfe,ST03071
P03072,Filmon Kebede,0976989832,Engineer,Nefas Silk,ST03072
P03073,Hana Fikre,0923816907,Farmer,Alem Bank,ST03073
P03074,Meron Bekele,0992622633,Nurse,Lebu,ST03074
P03075,Selam Worku,0915533580,Driver,Lebu,ST03075
P03076,Mahlet Alemu,0963784212,Government Employee,Kality,ST03076
P03077,Biniam Mekonnen,0969168038,Government Employee,Alem Bank,ST03077
P03078,Elias Getachew,0945270858,Nurse,Alem Bank,ST03078
P03079,Rediet Mekonnen,0960362592,Teacher,Kality,ST03079
P03080,Saba Fikre,0922554326,Farmer,Akaki,ST03080
P03081,Meron Tesfaye,0971262932,Driver,Akaki,ST03081
P03082,Tewodros Kebede,0967037839,Engineer,Kality,ST03082
P03083,Yonatan Tesfaye,0969059390,Nurse,Alem Bank,ST03083
P03084,Saron Desta,0966286056,Engineer,Kality,ST03084
P03085,Biruk Tesfaye,0933699317,Merchant,Alem Bank,ST03085
P03086,Rediet Kassa,0959805164,Government Employee,Lebu,ST03086
P03087,Hiwot Solomon,0969178318,Engineer,Kality,ST03087
P03088,Almaz Kassa,0915631912,Teacher,Kality,ST03088
P03089,Biniam Fikre,0917613449,Engineer,Akaki,ST03089
P03090,Selam Tesema,0922698486,Teacher,Nefas Silk,ST03090
P03091,Daniel Tadesse,0929010107,Engineer,Akaki,ST03091
P03092,Yonatan Nigatu,0950015348,Teacher,Lebu,ST03092
P03093,Eden Bekele,0988762722,Farmer,Kality,ST03093
P03094,Filmon Tsegaye,0990511611,Driver,Kolfe,ST03094
P03095,Betelhem Getachew,0957830276,Nurse,Nefas Silk,ST03095
P03096,Natnael Nigatu,0966132560,Merchant,Kality,ST03096
P03097,Mahlet Kassa,0962764886,Nurse,Nefas Silk,ST03097
P03098,Saron Kebede,0930957963,Farmer,Kality,ST03098
P03099,Filmon Tsegaye,0999551802,Merchant,Kolfe,ST03099
P03100,Bethlehem Tesfaye,0953574148,Driver,Alem Bank,ST03100
P03101,Biruk Tesema,0920780536,Merchant,Alem Bank,ST03101
P03102,Natnael Solomon,0944935209,Nurse,Kality,ST03102
P03103,Yonatan Tesema,0948608024,Engineer,Kality,ST03103
P03104,Almaz Nigatu,0992457807,Farmer,Alem Bank,ST03104
P03105,Selam Alemu,0916952960,Government Employee,Lebu,ST03105
P03106,Yared Mekonnen,0953436072,Merchant,Alem Bank,ST03106
P03107,Hana Tesema,0976446690,Nurse,Kality,ST03107
P03108,Selam Solomon,0950376477,Driver,Akaki,ST03108
P03109,Yosef Worku,0992101799,Driver,Nefas Silk,ST03109
P03110,Meron Kassa,0996714804,Government Employee,Kality,ST03110
P03111,Robel Solomon,0976614551,Farmer,Nefas Silk,ST03111
P03112,Saba Girma,0958934321,Nurse,Alem Bank,ST03112
P03113,Hana Kebede,0941401525,Engineer,Kolfe,ST03113
P03114,Rediet Tesema,0958094402,Teacher,Akaki,ST03114
P03115,Betelhem Solomon,0977330428,Merchant,Akaki,ST03115
P03116,Hiwot Kassa,0961759892,Teacher,Kality,ST03116
P03117,Liya Tsegaye,0985455832,Government Employee,Lebu,ST03117
P03118,Ruth Abebe,0951916205,Engineer,Kality,ST03118
P03119,Selam Fekadu,0920001138,Driver,Kolfe,ST03119
P03120,Mekdes Kebede,0965948976,Farmer,Kality,ST03120
P03121,Yonatan Fikre,0925832323,Nurse,Kolfe,ST03121
P03122,Fikirte Getachew,0969472643,Teacher,Nefas Silk,ST03122
P03123,Daniel Tsegaye,0945599407,Driver,Alem Bank,ST03123
P03124,Solomon Worku,0978789861,Farmer,Lebu,ST03124
P03125,Meron Bekele,0934152260,Farmer,Nefas Silk,ST03125
P03126,Selam Kassa,0939080810,Driver,Kolfe,ST03126
P03127,Bereket Tsegaye,0938432521,Farmer,Alem Bank,ST03127
P03128,Meron Kebede,0914569734,Engineer,Alem Bank,ST03128
P03129,Genet Tesema,0979466809,Driver,Alem Bank,ST03129
P03130,Robel Tesema,0961435763,Farmer,Kality,ST03130
P03131,Fikirte Desta,0993248670,Government Employee,Alem Bank,ST03131
P03132,Natnael Fekadu,0978896547,Nurse,Alem Bank,ST03132
P03133,Almaz Tesema,0958253977,Teacher,Lebu,ST03133
P03134,Henok Alemu,0978239077,Farmer,Lebu,ST03134
P03135,Henok Alemu,0976016258,Merchant,Akaki,ST03135
P03136,Tigist Mekonnen,0967068923,Driver,Akaki,ST03136
P03137,Yared Alemu,0972924402,Farmer,Kality,ST03137
P03138,Kidus Fikre,0936193352,Merchant,Nefas Silk,ST03138
P03139,Selam Abebe,0936004233,Nurse,Lebu,ST03139
P03140,Tewodros Fikre,0933169311,Farmer,Kolfe,ST03140
P03141,Rahel Getachew,0998322860,Merchant,Nefas Silk,ST03141
P03142,Genet Alemu,0912563939,Driver,Kality,ST03142
P03143,Rahel Fekadu,0982301094,Nurse,Nefas Silk,ST03143
P03144,Henok Hailu,0985686930,Government Employee,Kality,ST03144
P03145,Eden Yohannes,0967399492,Merchant,Nefas Silk,ST03145
P03146,Solomon Fekadu,0915803276,Nurse,Alem Bank,ST03146
P03147,Henok Tesema,0950650577,Engineer,Kality,ST03147
P03148,Tewodros Worku,0922750332,Farmer,Alem Bank,ST03148
P03149,Tewodros Tesema,0956318116,Engineer,Kolfe,ST03149
P03150,Nahom Kassa,0932216060,Merchant,Nefas Silk,ST03150
P03151,Ruth Desta,0967586918,Engineer,Lebu,ST03151
P03152,Natnael Kebede,0979592560,Driver,Kolfe,ST03152
P03153,Ruth Hailu,0956210687,Engineer,Lebu,ST03153
P03154,Robel Bekele,0916796704,Engineer,Akaki,ST03154
P03155,Kidus Kebede,0925315416,Driver,Alem Bank,ST03155
P03156,Yosef Abebe,0935900122,Government Employee,Kolfe,ST03156
P03157,Liya Kassa,0967634640,Nurse,Kality,ST03157
P03158,Elias Yohannes,0958005191,Teacher,Alem Bank,ST03158
P03159,Bereket Girma,0992525223,Engineer,Lebu,ST03159
P03160,Robel Worku,0997662352,Farmer,Alem Bank,ST03160
P03161,Abel Tesfaye,0985594571,Farmer,Kality,ST03161
P03162,Kidus Fekadu,0927706987,Merchant,Kality,ST03162
P03163,Meron Tadesse,0979010464,Teacher,Akaki,ST03163
P03164,Tewodros Girma,0936444896,Nurse,Kality,ST03164
P03165,Samuel Mekonnen,0993805113,Teacher,Alem Bank,ST03165
P03166,Saron Solomon,0974135674,Farmer,Alem Bank,ST03166
P03167,Biniam Tsegaye,0954380929,Nurse,Akaki,ST03167
P03168,Selam Fikre,0986482430,Nurse,Alem Bank,ST03168
P03169,Genet Kebede,0924038737,Merchant,Kality,ST03169
P03170,Hiwot Alemu,0960988834,Driver,Nefas Silk,ST03170
P03171,Yared Desta,0912440008,Driver,Lebu,ST03171
P03172,Daniel Mekonnen,0923425590,Teacher,Lebu,ST03172
P03173,Tigist Nigatu,0942594516,Engineer,Kality,ST03173
P03174,Biruk Tsegaye,0911737082,Teacher,Alem Bank,ST03174
P03175,Elias Girma,0998545657,Nurse,Kality,ST03175
P03176,Dawit Tadesse,0981328283,Teacher,Nefas Silk,ST03176
P03177,Kaleb Hailu,0999857819,Government Employee,Akaki,ST03177
P03178,Yosef Fekadu,0947608032,Merchant,Lebu,ST03178
P03179,Selam Hailu,0986163191,Merchant,Nefas Silk,ST03179
P03180,Genet Worku,0944546806,Merchant,Alem Bank,ST03180
P03181,Robel Yohannes,0994085409,Teacher,Kolfe,ST03181
P03182,Betelhem Worku,0966138196,Farmer,Akaki,ST03182
P03183,Hana Tsegaye,0989853485,Driver,Kolfe,ST03183
P03184,Almaz Tsegaye,0982813319,Merchant,Kality,ST03184
P03185,Samuel Kassa,0970223539,Merchant,Kality,ST03185
P03186,Betelhem Fekadu,0981412436,Engineer,Nefas Silk,ST03186
P03187,Yared Yohannes,0962495629,Government Employee,Alem Bank,ST03187
P03188,Yosef Solomon,0973805198,Teacher,Alem Bank,ST03188
P03189,Henok Worku,0975382597,Farmer,Alem Bank,ST03189
P03190,Bereket Tadesse,0931622710,Government Employee,Akaki,ST03190
P03191,Abel Hailu,0928895259,Teacher,Akaki,ST03191
P03192,Dawit Kebede,0922296481,Merchant,Akaki,ST03192
P03193,Hana Abebe,0928946710,Teacher,Akaki,ST03193
P03194,Yared Tsegaye,0981775724,Engineer,Lebu,ST03194
P03195,Yonatan Tsegaye,0974023938,Driver,Kality,ST03195
P03196,Samrawit Mekonnen,0928000047,Nurse,Kolfe,ST03196
P03197,Mekdes Worku,0971747966,Merchant,Alem Bank,ST03197
P03198,Kaleb Nigatu,0975019418,Government Employee,Lebu,ST03198
P03199,Biruk Alemu,0974372122,Nurse,Kality,ST03199
P03200,Saron Nigatu,0989731256,Merchant,Akaki,ST03200
P03201,Biruk Tesema,0975463041,Farmer,Kality,ST03201
P03202,Elias Girma,0997867807,Engineer,Kolfe,ST03202
P03203,Meron Kassa,0917202871,Driver,Nefas Silk,ST03203
P03204,Genet Alemu,0965572199,Engineer,Kolfe,ST03204
P03205,Fikirte Tsegaye,0968154150,Driver,Kolfe,ST03205
P03206,Solomon Solomon,0927186925,Farmer,Alem Bank,ST03206
P03207,Elias Tsegaye,0991385523,Teacher,Lebu,ST03207
P03208,Biruk Bekele,0966552835,Nurse,Nefas Silk,ST03208
P03209,Yosef Alemu,0987441162,Merchant,Alem Bank,ST03209
P03210,Dawit Bekele,0923360414,Teacher,Alem Bank,ST03210
P03211,Daniel Girma,0971007998,Government Employee,Alem Bank,ST03211
P03212,Filmon Abebe,0959085592,Farmer,Nefas Silk,ST03212
P03213,Biniam Yohannes,0928320834,Driver,Lebu,ST03213
P03214,Natnael Fikre,0980875078,Teacher,Nefas Silk,ST03214
P03215,Daniel Kebede,0932888728,Engineer,Nefas Silk,ST03215
P03216,Robel Alemu,0947093539,Driver,Akaki,ST03216
P03217,Nahom Desta,0965206769,Nurse,Lebu,ST03217
P03218,Fikirte Tesema,0969450863,Nurse,Kolfe,ST03218
P03219,Biruk Kassa,0958899313,Merchant,Akaki,ST03219
P03220,Meron Tesfaye,0945794697,Engineer,Kality,ST03220
P03221,Samrawit Getachew,0975978274,Farmer,Nefas Silk,ST03221
P03222,Betelhem Yohannes,0977081320,Government Employee,Nefas Silk,ST03222
P03223,Nahom Hailu,0958724801,Government Employee,Alem Bank,ST03223
P03224,Meron Tsegaye,0950776161,Nurse,Kality,ST03224
P03225,Fikirte Tadesse,0999969276,Farmer,Alem Bank,ST03225
P03226,Mekdes Mekonnen,0937500895,Nurse,Kality,ST03226
P03227,Biruk Hailu,0963486413,Engineer,Kolfe,ST03227
P03228,Dawit Nigatu,0935132741,Farmer,Kality,ST03228
P03229,Robel Nigatu,0923924191,Engineer,Alem Bank,ST03229
P03230,Biruk Bekele,0934795083,Engineer,Akaki,ST03230
P03231,Mahlet Worku,0955887740,Government Employee,Lebu,ST03231
P03232,Hiwot Nigatu,0987392554,Government Employee,Alem Bank,ST03232
P03233,Natnael Nigatu,0922159373,Engineer,Alem Bank,ST03233
P03234,Mekdes Girma,0979310997,Driver,Nefas Silk,ST03234
P03235,Elias Kassa,0968721721,Teacher,Akaki,ST03235
P03236,Bethlehem Getachew,0923853788,Engineer,Akaki,ST03236
P03237,Betelhem Tsegaye,0963774112,Merchant,Kality,ST03237
P03238,Kidus Hailu,0941856780,Farmer,Akaki,ST03238
P03239,Natnael Kassa,0926020985,Nurse,Lebu,ST03239
P03240,Kidus Fekadu,0997497186,Merchant,Kolfe,ST03240
P03241,Biniam Bekele,0981171863,Government Employee,Akaki,ST03241
P03242,Solomon Alemu,0987400817,Nurse,Nefas Silk,ST03242
P03243,Natnael Alemu,0954465346,Farmer,Alem Bank,ST03243
P03244,Yosef Abebe,0945795830,Engineer,Kolfe,ST03244
P03245,Fikirte Fikre,0997111354,Farmer,Lebu,ST03245
P03246,Hiwot Getachew,0946567952,Government Employee,Nefas Silk,ST03246
P03247,Samrawit Tsegaye,0929960199,Merchant,Nefas Silk,ST03247
P03248,Ruth Mekonnen,0948922528,Government Employee,Alem Bank,ST03248
P03249,Natnael Kassa,0989761915,Nurse,Kolfe,ST03249
P03250,Nahom Girma,0941925743,Nurse,Nefas Silk,ST03250
P03251,Filmon Fekadu,0949290126,Government Employee,Kality,ST03251
P03252,Kidus Bekele,0996912589,Teacher,Kolfe,ST03252
P03253,Samrawit Yohannes,0938555192,Government Employee,Lebu,ST03253
P03254,Betelhem Worku,0929764182,Merchant,Akaki,ST03254
P03255,Dawit Tadesse,0922129528,Driver,Alem Bank,ST03255
P03256,Kaleb Nigatu,0991177948,Driver,Kality,ST03256
P03257,Betelhem Kassa,0920974229,Government Employee,Nefas Silk,ST03257
P03258,Natnael Tesema,0937936499,Teacher,Lebu,ST03258
P03259,Tigist Alemu,0960252975,Teacher,Lebu,ST03259
P03260,Saba Worku,0935216040,Driver,Nefas Silk,ST03260
P03261,Bethlehem Solomon,0961520071,Nurse,Akaki,ST03261
P03262,Samuel Tesema,0994442139,Driver,Lebu,ST03262
P03263,Almaz Kassa,0953996040,Driver,Alem Bank,ST03263
P03264,Filmon Kassa,0956123437,Nurse,Kolfe,ST03264
P03265,Fikirte Tesema,0928738015,Farmer,Kolfe,ST03265
P03266,Dawit Solomon,0953339111,Engineer,Alem Bank,ST03266
P03267,Kaleb Desta,0969637306,Government Employee,Lebu,ST03267
P03268,Samuel Fekadu,0916915002,Farmer,Kality,ST03268
P03269,Solomon Tsegaye,0978060839,Government Employee,Alem Bank,ST03269
P03270,Hiwot Nigatu,0983111522,Merchant,Akaki,ST03270
P03271,Liya Tadesse,0935579548,Engineer,Kolfe,ST03271
P03272,Solomon Abebe,0917588538,Government Employee,Alem Bank,ST03272
P03273,Mekdes Fikre,0970349317,Teacher,Kality,ST03273
P03274,Natnael Bekele,0977718902,Nurse,Kolfe,ST03274
P03275,Abel Getachew,0924489337,Farmer,Nefas Silk,ST03275
P03276,Saba Getachew,0992655811,Driver,Kality,ST03276
P03277,Solomon Kebede,0983279789,Nurse,Nefas Silk,ST03277
P03278,Yared Kassa,0977405330,Driver,Akaki,ST03278
P03279,Rediet Fekadu,0965268502,Engineer,Alem Bank,ST03279
P03280,Mahlet Tsegaye,0961305125,Merchant,Lebu,ST03280
P03281,Mahlet Kassa,0962027801,Government Employee,Alem Bank,ST03281
P03282,Solomon Bekele,0950493702,Farmer,Lebu,ST03282
P03283,Saba Kebede,0972032797,Teacher,Nefas Silk,ST03283
P03284,Abel Fekadu,0945017607,Merchant,Akaki,ST03284
P03285,Rediet Tsegaye,0939795898,Farmer,Lebu,ST03285
P03286,Biniam Nigatu,0916923595,Farmer,Nefas Silk,ST03286
P03287,Elias Abebe,0963857143,Nurse,Akaki,ST03287
P03288,Eden Abebe,0938349288,Nurse,Akaki,ST03288
P03289,Meron Tesfaye,0962516907,Government Employee,Kality,ST03289
P03290,Yosef Girma,0955871369,Farmer,Kolfe,ST03290
P03291,Dawit Kassa,0983079318,Government Employee,Akaki,ST03291
P03292,Robel Fikre,0915018345,Government Employee,Akaki,ST03292
P03293,Genet Tsegaye,0982533279,Driver,Kolfe,ST03293
P03294,Selam Kassa,0940930880,Teacher,Kality,ST03294
P03295,Yonatan Desta,0997229647,Farmer,Kolfe,ST03295
P03296,Kaleb Fikre,0973034323,Farmer,Nefas Silk,ST03296
P03297,Bereket Alemu,0952434115,Engineer,Akaki,ST03297
P03298,Selam Tesema,0943679533,Government Employee,Alem Bank,ST03298
P03299,Eden Alemu,0959738330,Farmer,Kality,ST03299
P03300,Samuel Kassa,0973970323,Nurse,Lebu,ST03300
P03301,Yosef Tadesse,0952691122,Nurse,Kolfe,ST03301
P03302,Henok Abebe,0960449584,Driver,Kolfe,ST03302
P03303,Samrawit Bekele,0911167820,Engineer,Nefas Silk,ST03303
P03304,Daniel Tsegaye,0993992604,Government Employee,Kality,ST03304
P03305,Filmon Tsegaye,0998273128,Driver,Kolfe,ST03305
P03306,Selam Nigatu,0985927173,Nurse,Kality,ST03306
P03307,Daniel Fikre,0993945689,Nurse,Kality,ST03307
P03308,Biruk Alemu,0982867873,Farmer,Lebu,ST03308
P03309,Rediet Girma,0972010040,Engineer,Nefas Silk,ST03309
P03310,Rahel Girma,0948995019,Engineer,Kolfe,ST03310
P03311,Rahel Mekonnen,0919775454,Driver,Kolfe,ST03311
P03312,Hana Tadesse,0946340942,Merchant,Alem Bank,ST03312
P03313,Saba Desta,0950854010,Farmer,Alem Bank,ST03313
P03314,Ruth Girma,0913958185,Engineer,Akaki,ST03314
P03315,Yared Hailu,0943608937,Government Employee,Kolfe,ST03315
P03316,Yared Hailu,0985727052,Government Employee,Akaki,ST03316
P03317,Kidus Fikre,0965323165,Teacher,Kolfe,ST03317
P03318,Liya Tsegaye,0928021816,Teacher,Nefas Silk,ST03318
P03319,Samuel Abebe,0948527828,Driver,Kality,ST03319
P03320,Natnael Worku,0924993609,Engineer,Kality,ST03320
P03321,Yosef Kebede,0967807516,Government Employee,Nefas Silk,ST03321
P03322,Genet Worku,0916665733,Farmer,Lebu,ST03322
P03323,Nahom Fekadu,0924135677,Driver,Nefas Silk,ST03323
P03324,Filmon Tesfaye,0934175351,Engineer,Alem Bank,ST03324
P03325,Saron Hailu,0954078418,Nurse,Akaki,ST03325
P03326,Henok Tadesse,0969828368,Merchant,Kolfe,ST03326
P03327,Rahel Girma,0938382354,Government Employee,Akaki,ST03327
P03328,Eden Yohannes,0983304058,Farmer,Kolfe,ST03328
P03329,Solomon Tadesse,0979081705,Teacher,Alem Bank,ST03329
P03330,Hiwot Getachew,0946534590,Government Employee,Kolfe,ST03330
P03331,Saron Worku,0954683440,Teacher,Alem Bank,ST03331
P03332,Filmon Tesema,0936854328,Driver,Kality,ST03332
P03333,Mekdes Solomon,0925151360,Nurse,Lebu,ST03333
P03334,Nahom Getachew,0982342857,Teacher,Nefas Silk,ST03334
