student_id,first_name,last_name,gender,grade,section,branch,date_of_birth
ST03049,Selam,Yohannes,F,Grade 4,B,Alem Bank Campus,2012-12-16
ST03050,Kaleb,Kassa,M,Grade 4,B,Akaki Campus,2017-02-12
ST03051,Genet,Tadesse,F,Grade 7,A,Nefas Silk Campus,2015-04-03
ST03052,Ruth,Fekadu,F,Grade 2,B,Akaki Campus,2013-07-11
ST03053,Genet,Fikre,F,Grade 7,A,Nefas Silk Campus,2008-08-21
ST03054,Betelhem,Girma,F,Grade 8,C,Alem Bank Campus,2009-06-22
ST03055,Yared,Yohannes,M,Grade 7,C,Akaki Campus,2015-07-07
ST03056,Abel,Fekadu,M,Grade 7,C,Nefas Silk Campus,2014-10-05
ST03057,Dawit,Girma,M,Grade 5,C,Akaki Campus,2007-05-06
ST03058,Samrawit,Mekonnen,F,Grade 3,A,Nefas Silk Campus,2010-10-11
ST03059,Bethlehem,Tsegaye,F,Grade 8,C,Akaki Campus,2014-08-12
ST03060,Biruk,Hailu,M,Grade 5,B,Nefas Silk Campus,2011-06-18
ST03061,Rahel,Bekele,F,Grade 3,C,Alem Bank Campus,2011-09-14
ST03062,Kidus,Tsegaye,M,Grade 1,B,Akaki Campus,2007-07-24
ST03063,Henok,Alemu,M,Grade 6,C,Akaki Campus,2017-03-07
ST03064,Abel,Tesema,M,Grade 7,B,Alem Bank Campus,2007-11-10
ST03065,Tewodros,Tsegaye,M,Grade 10,A,Nefas Silk Campus,2013-11-24
ST03066,Mahlet,Tesema,F,Grade 7,A,Nefas Silk Campus,2017-03-12
ST03067,Filmon,Nigatu,M,Grade 2,A,Alem Bank Campus,2013-01-26
ST03068,Hana,Tadesse,F,Grade 9,B,Nefas Silk Campus,2017-04-08
ST03069,Robel,Tesfaye,M,Grade 6,C,Akaki Campus,2014-07-03
ST03070,Abel,Desta,M,Grade 9,A,Nefas Silk Campus,2017-04-12
ST03071,Saron,Kebede,F,Grade 11,B,Akaki Campus,2010-01-26
ST03072,Almaz,Tesema,F,Grade 9,C,Akaki Campus,2007-11-13
ST03073,Daniel,Fekadu,M,Grade 6,C,Akaki Campus,2012-11-10
ST03074,Hiwot,Alemu,F,Grade 12,C,Alem Bank Campus,2016-04-05
ST03075,Eden,Yohannes,F,Grade 12,C,Alem Bank Campus,2016-02-12
ST03076,Samuel,Yohannes,M,Grade 9,A,Alem Bank Campus,2017-09-07
ST03077,Tigist,Alemu,F,Grade 11,B,Akaki Campus,2013-07-01
ST03078,Ruth,Tsegaye,F,Grade 4,B,Alem Bank Campus,2013-11-21
ST03079,Ruth,Kebede,F,Grade 12,B,Nefas Silk Campus,2011-06-17
ST03080,Biruk,Hailu,M,Grade 11,A,Alem Bank Campus,2007-05-21
ST03081,Bethlehem,Yohannes,F,Grade 3,B,Alem Bank Campus,2009-05-19
ST03082,Mekdes,Tsegaye,F,Grade 8,C,Alem Bank Campus,2014-04-22
ST03083,Meron,Tesfaye,F,Grade 5,C,Alem Bank Campus,2010-06-16
ST03084,Biruk,Fekadu,M,Grade 4,A,Nefas Silk Campus,2010-09-18
ST03085,Betelhem,Mekonnen,F,Grade 3,C,Nefas Silk Campus,2011-10-15
ST03086,Samrawit,Mekonnen,F,Grade 5,C,Alem Bank Campus,2009-12-02
ST03087,Bethlehem,Yohannes,F,Grade 12,B,Nefas Silk Campus,2013-07-08
ST03088,Biruk,Fekadu,M,Grade 4,C,Nefas Silk Campus,2014-06-25
ST03089,Mekdes,Tsegaye,F,Grade 4,A,Akaki Campus,2008-11-18
ST03090,Samuel,Alemu,M,Grade 3,A,Nefas Silk Campus,2012-06-06
ST03091,Bethlehem,Worku,F,Grade 2,A,Alem Bank Campus,2013-03-07
ST03092,Mekdes,Getachew,F,Grade 9,B,Akaki Campus,2014-06-29
ST03093,Rediet,Solomon,F,Grade 6,B,Nefas Silk Campus,2016-07-31
ST03094,Rediet,Getachew,F,Grade 5,A,Akaki Campus,2014-07-13
ST03095,Tewodros,Tsegaye,M,Grade 3,C,Alem Bank Campus,2013-04-28
ST03096,Natnael,Desta,M,Grade 1,B,Akaki Campus,2010-02-28
ST03097,Betelhem,Kassa,F,Grade 9,B,Alem Bank Campus,2015-07-27
ST03098,Liya,Yohannes,F,Grade 3,A,Alem Bank Campus,2017-10-22
ST03099,Rediet,Fikre,F,Grade 11,C,Alem Bank Campus,2015-10-17
ST03100,Betelhem,Hailu,F,Grade 3,B,Alem Bank Campus,2011-02-15
ST03101,Samuel,Tadesse,M,Grade 5,B,Alem Bank Campus,2012-06-14
ST03102,Filmon,Nigatu,M,Grade 4,A,Alem Bank Campus,2015-11-11
ST03103,Hiwot,Yohannes,F,Grade 2,C,Alem Bank Campus,2013-05-18
ST03104,Yosef,Yohannes,M,Grade 8,B,Akaki Campus,2010-02-24
ST03105,Elias,Kassa,M,Grade 6,B,Akaki Campus,2012-05-14
ST03106,Hiwot,Solomon,F,Grade 3,A,Akaki Campus,2017-10-12
ST03107,Meron,Abebe,F,Grade 5,B,Akaki Campus,2011-01-28
ST03108,Hana,Mekonnen,F,Grade 3,C,Akaki Campus,2014-02-28
ST03109,Meron,Getachew,F,Grade 7,C,Akaki Campus,2008-12-15
ST03110,Fikirte,Bekele,F,Grade 10,C,Nefas Silk Campus,2017-11-23
ST03111,Samuel,Desta,M,Grade 6,A,Akaki Campus,2013-05-11
ST03112,Hana,Alemu,F,Grade 8,A,Nefas Silk Campus,2012-05-27
ST03113,Biruk,Tesema,M,Grade 10,B,Alem Bank Campus,2008-11-12
ST03114,Meron,Bekele,F,Grade 3,A,Alem Bank Campus,2010-07-30
ST03115,Biniam,Solomon,M,Grade 4,A,Akaki Campus,2014-12-21
ST03116,Selam,Tsegaye,F,Grade 1,B,Akaki Campus,2013-05-06
ST03117,Elias,Mekonnen,M,Grade 8,B,Alem Bank Campus,2008-06-27
ST03118,Ruth,Desta,F,Grade 4,B,Alem Bank Campus,2011-08-21
ST03119,Tewodros,Girma,M,Grade 9,A,Alem Bank Campus,2017-06-20
ST03120,Solomon,Getachew,M,Grade 7,C,Alem Bank Campus,2012-08-27
ST03121,Biruk,Abebe,M,Grade 4,A,Nefas Silk Campus,2013-02-28
ST03122,Eden,Alemu,F,Grade 2,B,Alem Bank Campus,2014-02-12
ST03123,Yosef,Alemu,M,Grade 9,A,Nefas Silk Campus,2013-11-16
ST03124,Betelhem,Fekadu,F,Grade 9,A,Nefas Silk Campus,2016-11-08
ST03125,Bethlehem,Solomon,F,Grade 1,A,Akaki Campus,2013-12-23
ST03126,Almaz,Abebe,F,Grade 4,A,Alem Bank Campus,2008-04-27
ST03127,Mekdes,Tadesse,F,Grade 10,C,Nefas Silk Campus,2009-05-03
ST03128,Biruk,Girma,M,Grade 9,B,Alem Bank Campus,2014-05-20
ST03129,Elias,Fikre,M,Grade 12,A,Alem Bank Campus,2016-06-23
ST03130,Saron,Hailu,F,Grade 1,A,Nefas Silk Campus,2017-05-19
ST03131,Robel,Yohannes,M,Grade 5,C,Nefas Silk Campus,2014-10-08
ST03132,Elias,Tesfaye,M,Grade 11,C,Alem Bank Campus,2011-07-07
ST03133,Daniel,Mekonnen,M,Grade 9,C,Alem Bank Campus,2013-04-18
ST03134,Meron,Fekadu,F,Grade 7,B,Alem Bank Campus,2015-12-10
ST03135,Henok,Yohannes,M,Grade 2,C,Akaki Campus,2011-02-11
ST03136,Betelhem,Yohannes,F,Grade 3,C,Alem Bank Campus,2015-11-28
ST03137,Dawit,Nigatu,M,Grade 6,A,Akaki Campus,2007-01-27
ST03138,Meron,Abebe,F,Grade 4,C,Alem Bank Campus,2013-05-26
ST03139,Samrawit,Getachew,F,Grade 7,A,Akaki Campus,2011-07-07
ST03140,Genet,Tesema,F,Grade 8,A,Akaki Campus,2017-06-15
ST03141,Genet,Yohannes,F,Grade 9,B,Akaki Campus,2008-04-23
ST03142,Biruk,Girma,M,Grade 1,B,Nefas Silk Campus,2009-08-01
ST03143,Meron,Tadesse,F,Grade 12,A,Alem Bank Campus,2011-09-27
ST03144,Samrawit,Desta,F,Grade 6,C,Nefas Silk Campus,2008-03-06
ST03145,Rediet,Tesfaye,F,Grade 12,B,Akaki Campus,2013-03-10
ST03146,Genet,Girma,F,Grade 8,C,Nefas Silk Campus,2017-04-13
ST03147,Betelhem,Worku,F,Grade 12,A,Nefas Silk Campus,2011-02-19
ST03148,Rahel,Girma,F,Grade 3,B,Nefas Silk Campus,2015-10-02
ST03149,Ruth,Worku,F,Grade 1,C,Alem Bank Campus,2010-07-29
ST03150,Elias,Yohannes,M,Grade 8,A,Alem Bank Campus,2016-01-07
ST03151,Kaleb,Worku,M,Grade 5,C,Alem Bank Campus,2012-11-30
ST03152,Natnael,Tadesse,M,Grade 3,C,Akaki Campus,2008-04-21
ST03153,Kidus,Kassa,M,Grade 7,C,Nefas Silk Campus,2009-01-29
ST03154,Selam,Desta,F,Grade 1,B,Alem Bank Campus,2008-12-02
ST03155,Henok,Fikre,M,Grade 9,C,Alem Bank Campus,2008-12-29
ST03156,Solomon,Bekele,M,Grade 11,C,Akaki Campus,2007-07-14
ST03157,Hiwot,Mekonnen,F,Grade 4,A,Akaki Campus,2008-05-24
ST03158,Eden,Getachew,F,Grade 1,B,Nefas Silk Campus,2016-09-28
ST03159,Yared,Yohannes,M,Grade 11,B,Alem Bank Campus,2007-08-21
ST03160,Elias,Alemu,M,Grade 9,B,Akaki Campus,2014-12-27
ST03161,Abel,Tesfaye,M,Grade 2,A,Akaki Campus,2007-08-06
ST03162,Natnael,Girma,M,Grade 3,B,Akaki Campus,2016-12-21
ST03163,Saron,Fikre,F,Grade 12,C,Akaki Campus,2017-10-24
ST03164,Natnael,Desta,M,Grade 9,A,Nefas Silk Campus,2016-01-04
ST03165,Abel,Bekele,M,Grade 5,B,Nefas Silk Campus,2009-09-15
ST03166,Biruk,Solomon,M,Grade 12,A,Alem Bank Campus,2017-02-17
ST03167,Liya,Tesema,F,Grade 4,B,Alem Bank Campus,2012-05-01
ST03168,Dawit,Bekele,M,Grade 2,C,Alem Bank Campus,2012-02-08
ST03169,Samrawit,Tadesse,F,Grade 12,B,Nefas Silk Campus,2014-05-12
ST03170,Genet,Fikre,F,Grade 2,A,Akaki Campus,2017-01-21
ST03171,Daniel,Getachew,M,Grade 12,B,Nefas Silk Campus,2008-06-03
ST03172,Henok,Fekadu,M,Grade 1,B,Nefas Silk Campus,2007-01-24
ST03173,Mahlet,Girma,F,Grade 10,A,Alem Bank Campus,2017-10-20
ST03174,Rediet,Girma,F,Grade 11,C,Akaki Campus,2009-11-27
ST03175,Robel,Bekele,M,Grade 10,B,Nefas Silk Campus,2008-12-21
ST03176,Kidus,Getachew,M,Grade 1,A,Nefas Silk Campus,2009-12-19
ST03177,Robel,Nigatu,M,Grade 5,C,Akaki Campus,2017-01-15
ST03178,Kaleb,Tadesse,M,Grade 10,B,Alem Bank Campus,2012-09-25
ST03179,Yosef,Solomon,M,Grade 9,C,Nefas Silk Campus,2017-08-23
ST03180,Filmon,Solomon,M,Grade 12,A,Alem Bank Campus,2016-03-14
ST03181,Rediet,Mekonnen,F,Grade 9,B,Nefas Silk Campus,2014-04-05
ST03182,Natnael,Desta,M,Grade 7,B,Alem Bank Campus,2009-02-16
ST03183,Henok,Getachew,M,Grade 11,B,Nefas Silk Campus,2010-01-21
ST03184,Hiwot,Fekadu,F,Grade 1,A,Akaki Campus,2011-06-30
ST03185,Elias,Kassa,M,Grade 7,A,Akaki Campus,2014-07-10
ST03186,Rediet,Yohannes,F,Grade 6,B,Alem Bank Campus,2009-07-21
ST03187,Hana,Alemu,F,Grade 9,C,Alem Bank Campus,2012-09-25
ST03188,Meron,Hailu,F,Grade 12,A,Alem Bank Campus,2008-04-05
ST03189,Mahlet,Tesfaye,F,Grade 12,C,Akaki Campus,2008-07-18
ST03190,Mekdes,Tesfaye,F,Grade 9,C,Alem Bank Campus,2013-04-03
ST03191,Hana,Fikre,F,Grade 9,C,Alem Bank Campus,2007-10-14
ST03192,Bereket,Worku,M,Grade 4,B,Akaki Campus,2016-09-23
ST03193,Solomon,Getachew,M,Grade 6,C,Alem Bank Campus,2010-06-01
ST03194,Bethlehem,Hailu,F,Grade 2,A,Nefas Silk Campus,2011-03-07
ST03195,Yonatan,Fikre,M,Grade 4,B,Akaki Campus,2016-12-02
ST03196,Bethlehem,Mekonnen,F,Grade 5,A,Alem Bank Campus,2010-01-29
ST03197,Liya,Getachew,F,Grade 8,C,Nefas Silk Campus,2012-07-16
ST03198,Saba,Desta,F,Grade 11,C,Akaki Campus,2011-11-19
ST03199,Biruk,Tesema,M,Grade 9,A,Nefas Silk Campus,2008-09-25
ST03200,Yared,Tsegaye,M,Grade 1,C,Alem Bank Campus,2013-03-25
ST03201,Fikirte,Mekonnen,F,Grade 6,B,Akaki Campus,2007-06-23
ST03202,Fikirte,Tsegaye,F,Grade 9,A,Alem Bank Campus,2015-11-16
ST03203,Biruk,Solomon,M,Grade 11,C,Nefas Silk Campus,2017-07-18
ST03204,Yared,Mekonnen,M,Grade 10,B,Alem Bank Campus,2014-10-13
ST03205,Betelhem,Kassa,F,Grade 1,A,Alem Bank Campus,2016-12-01
ST03206,Samrawit,Tesema,F,Grade 12,C,Alem Bank Campus,2016-10-01
ST03207,Betelhem,Worku,F,Grade 6,B,Nefas Silk Campus,2012-08-14
ST03208,Nahom,Girma,M,Grade 12,C,Nefas Silk Campus,2012-04-14
ST03209,Saba,Nigatu,F,Grade 12,B,Alem Bank Campus,2012-03-05
ST03210,Kaleb,Bekele,M,Grade 8,A,Nefas Silk Campus,2015-07-08
ST03211,Tewodros,Girma,M,Grade 11,B,Akaki Campus,2017-05-26
ST03212,Tigist,Tesema,F,Grade 6,A,Alem Bank Campus,2010-02-02
ST03213,Selam,Bekele,F,Grade 10,C,Nefas Silk Campus,2016-03-25
ST03214,Betelhem,Yohannes,F,Grade 4,B,Alem Bank Campus,2007-07-31
ST03215,Saron,Kassa,F,Grade 11,C,Nefas Silk Campus,2014-05-30
ST03216,Elias,Fikre,M,Grade 4,C,Akaki Campus,2008-01-06
ST03217,Mahlet,Mekonnen,F,Grade 6,A,Akaki Campus,2009-12-29
ST03218,Elias,Mekonnen,M,Grade 12,A,Akaki Campus,2008-12-20
ST03219,Selam,Abebe,F,Grade 11,B,Akaki Campus,2017-07-11
ST03220,Robel,Yohannes,M,Grade 6,A,Nefas Silk Campus,2009-02-24
ST03221,Filmon,Fikre,M,Grade 12,C,Nefas Silk Campus,2017-03-12
ST03222,Saron,Solomon,F,Grade 9,B,Nefas Silk Campus,2008-05-23
ST03223,Kidus,Girma,M,Grade 8,C,Akaki Campus,2008-08-12
ST03224,Saron,Tadesse,F,Grade 2,A,Nefas Silk Campus,2011-05-25
ST03225,Hana,Kebede,F,Grade 9,B,Alem Bank Campus,2013-04-26
ST03226,Mekdes,Alemu,F,Grade 12,B,Alem Bank Campus,2014-11-14
ST03227,Biniam,Kassa,M,Grade 1,A,Nefas Silk Campus,2017-08-14
ST03228,Yosef,Kebede,M,Grade 6,B,Akaki Campus,2009-08-16
ST03229,Genet,Bekele,F,Grade 7,B,Alem Bank Campus,2008-12-04
ST03230,Saron,Nigatu,F,Grade 8,B,Nefas Silk Campus,2014-01-04
ST03231,Hiwot,Tesfaye,F,Grade 1,B,Alem Bank Campus,2009-06-08
ST03232,Yared,Worku,M,Grade 11,C,Nefas Silk Campus,2013-05-24
ST03233,Kidus,Yohannes,M,Grade 10,C,Nefas Silk Campus,2017-02-13
ST03234,Mekdes,Kassa,F,Grade 3,A,Nefas Silk Campus,2008-07-13
ST03235,Tigist,Fekadu,F,Grade 4,B,Akaki Campus,2008-09-22
ST03236,Hiwot,Kassa,F,Grade 2,C,Akaki Campus,2015-05-07
ST03237,Nahom,Worku,M,Grade 3,A,Nefas Silk Campus,2015-01-18
ST03238,Dawit,Desta,M,Grade 1,A,Alem Bank Campus,2009-08-05
ST03239,Abel,Alemu,M,Grade 9,B,Nefas Silk Campus,2013-07-03
ST03240,Bereket,Tesema,M,Grade 6,C,Nefas Silk Campus,2007-04-22
ST03241,Betelhem,Kassa,F,Grade 7,A,Akaki Campus,2017-10-07
ST03242,Liya,Desta,F,Grade 11,B,Alem Bank Campus,2015-06-04
ST03243,Liya,Fekadu,F,Grade 7,A,Nefas Silk Campus,2009-12-09
ST03244,Rediet,Nigatu,F,Grade 6,B,Akaki Campus,2012-09-06
ST03245,Saba,Nigatu,F,Grade 11,A,Akaki Campus,2014-02-15
ST03246,Yonatan,Desta,M,Grade 7,B,Nefas Silk Campus,2007-06-18
ST03247,Samuel,Kassa,M,Grade 6,B,Nefas Silk Campus,2015-05-25
ST03248,Saba,Bekele,F,Grade 4,B,Nefas Silk Campus,2010-12-30
ST03249,Selam,Hailu,F,Grade 8,C,Alem Bank Campus,2014-08-09
ST03250,Mahlet,Nigatu,F,Grade 11,A,Akaki Campus,2016-03-21
ST03251,Almaz,Kassa,F,Grade 3,B,Akaki Campus,2010-02-21
ST03252,Natnael,Abebe,M,Grade 6,A,Alem Bank Campus,2009-05-21
ST03253,Elias,Fikre,M,Grade 3,C,Akaki Campus,2011-07-26
ST03254,Solomon,Hailu,M,Grade 5,C,Akaki Campus,2013-01-18
ST03255,Filmon,Tadesse,M,Grade 12,B,Nefas Silk Campus,2011-01-30
ST03256,Betelhem,Kebede,F,Grade 12,A,Nefas Silk Campus,2008-02-24
ST03257,Samuel,Fekadu,M,Grade 2,B,Nefas Silk Campus,2007-11-10
ST03258,Natnael,Yohannes,M,Grade 7,C,Nefas Silk Campus,2017-10-15
ST03259,Fikirte,Tsegaye,F,Grade 11,B,Akaki Campus,2011-05-09
ST03260,Betelhem,Abebe,F,Grade 5,A,Nefas Silk Campus,2014-09-01
ST03261,Almaz,Getachew,F,Grade 1,B,Alem Bank Campus,2009-08-01
ST03262,Tigist,Mekonnen,F,Grade 11,A,Nefas Silk Campus,2012-12-31
ST03263,Yared,Mekonnen,M,Grade 7,C,Alem Bank Campus,2012-10-12
ST03264,Yared,Bekele,M,Grade 4,C,Akaki Campus,2013-08-23
ST03265,Filmon,Desta,M,Grade 5,B,Nefas Silk Campus,2012-02-19
ST03266,Robel,Worku,M,Grade 6,B,Akaki Campus,2008-04-05
ST03267,Ruth,Getachew,F,Grade 12,B,Nefas Silk Campus,2016-04-09
ST03268,Hana,Bekele,F,Grade 10,A,Akaki Campus,2007-09-13
ST03269,Biniam,Kebede,M,Grade 11,B,Nefas Silk Campus,2014-02-12
ST03270,Hiwot,Worku,F,Grade 7,B,Nefas Silk Campus,2009-06-14
ST03271,Meron,Hailu,F,Grade 6,A,Akaki Campus,2017-06-20
ST03272,Biniam,Solomon,M,Grade 3,A,Akaki Campus,2017-09-03
ST03273,Rahel,Tesema,F,Grade 5,C,Akaki Campus,2008-04-28
ST03274,Robel,Hailu,M,Grade 7,C,Alem Bank Campus,2014-10-26
ST03275,Hiwot,Tsegaye,F,Grade 4,A,Nefas Silk Campus,2011-11-30
ST03276,Meron,Kassa,F,Grade 7,B,Akaki Campus,2016-12-29
ST03277,Betelhem,Fekadu,F,Grade 8,B,Nefas Silk Campus,2017-03-06
ST03278,Dawit,Girma,M,Grade 2,B,Alem Bank Campus,2008-06-16
ST03279,Mahlet,Desta,F,Grade 3,A,Akaki Campus,2012-12-14
ST03280,Mekdes,Mekonnen,F,Grade 1,A,Alem Bank Campus,2009-11-09
ST03281,Kaleb,Tadesse,M,Grade 11,C,Nefas Silk Campus,2010-04-09
ST03282,Liya,Solomon,F,Grade 4,C,Nefas Silk Campus,2016-07-08
ST03283,Filmon,Yohannes,M,Grade 8,A,Akaki Campus,2014-12-08
ST03284,Daniel,Tesfaye,M,Grade 7,B,Nefas Silk Campus,2016-09-21
ST03285,Samuel,Fikre,M,Grade 10,C,Alem Bank Campus,2011-08-09
ST03286,Nahom,Fikre,M,Grade 4,A,Akaki Campus,2017-11-23
ST03287,Mahlet,Worku,F,Grade 11,A,Akaki Campus,2012-03-20
ST03288,Saba,Alemu,F,Grade 7,C,Akaki Campus,2017-06-21
ST03289,Genet,Bekele,F,Grade 1,B,Nefas Silk Campus,2015-05-23
ST03290,Meron,Nigatu,F,Grade 1,A,Nefas Silk Campus,2008-05-01
ST03291,Biruk,Yohannes,M,Grade 8,B,Alem Bank Campus,2013-12-19
ST03292,Eden,Getachew,F,Grade 2,B,Nefas Silk Campus,2008-05-04
ST03293,Henok,Kassa,M,Grade 9,C,Alem Bank Campus,2008-08-09
ST03294,Rahel,Tesfaye,F,Grade 1,B,Nefas Silk Campus,2016-05-19
ST03295,Mahlet,Nigatu,F,Grade 6,A,Alem Bank Campus,2012-01-06
ST03296,Nahom,Mekonnen,M,Grade 3,C,Nefas Silk Campus,2008-07-06
ST03297,Natnael,Worku,M,Grade 5,B,Nefas Silk Campus,2011-02-16
ST03298,Almaz,Getachew,F,Grade 11,B,Akaki Campus,2013-01-05
ST03299,Yonatan,Hailu,M,Grade 3,B,Alem Bank Campus,2012-06-05
ST03300,Eden,Abebe,F,Grade 9,B,Akaki Campus,2014-12-19
ST03301,Mekdes,Fikre,F,Grade 12,A,Alem Bank Campus,2013-01-19
ST03302,Eden,Bekele,F,Grade 6,B,Nefas Silk Campus,2009-04-03
ST03303,Yosef,Tadesse,M,Grade 8,C,Alem Bank Campus,2012-08-29
ST03304,Mahlet,Getachew,F,Grade 10,C,Alem Bank Campus,2010-06-02
ST03305,Mekdes,Mekonnen,F,Grade 5,A,Akaki Campus,2012-07-10
ST03306,Genet,Fikre,F,Grade 3,C,Nefas Silk Campus,2017-06-08
ST03307,Fikirte,Abebe,F,Grade 7,A,Akaki Campus,2013-05-05
ST03308,Daniel,Girma,M,Grade 2,C,Alem Bank Campus,2009-02-02
ST03309,Henok,Fikre,M,Grade 11,B,Akaki Campus,2016-03-19
ST03310,Mekdes,Desta,F,Grade 10,C,Alem Bank Campus,2010-05-10
ST03311,Yared,Alemu,M,Grade 2,A,Alem Bank Campus,2013-03-09
ST03312,Yared,Tesema,M,Grade 12,C,Akaki Campus,2017-01-26
ST03313,Robel,Tesfaye,M,Grade 9,C,Nefas Silk Campus,2016-02-08
ST03314,Natnael,Tadesse,M,Grade 6,A,Akaki Campus,2014-10-14
ST03315,Yonatan,Getachew,M,Grade 12,C,Alem Bank Campus,2008-10-13
ST03316,Bethlehem,Bekele,F,Grade 10,A,Alem Bank Campus,2016-03-08
ST03317,Kaleb,Getachew,M,Grade 11,B,Akaki Campus,2014-09-03
ST03318,Mahlet,Tsegaye,F,Grade 2,B,Akaki Campus,2016-11-17
ST03319,Solomon,Mekonnen,M,Grade 5,B,Akaki Campus,2007-11-25
ST03320,Saba,Bekele,F,Grade 7,B,Nefas Silk Campus,2007-07-31
ST03321,Bethlehem,Tsegaye,F,Grade 12,A,Alem Bank Campus,2014-10-06
ST03322,Yonatan,Fekadu,M,Grade 2,C,Nefas Silk Campus,2011-11-16
ST03323,Henok,Hailu,M,Grade 6,B,Akaki Campus,2016-08-20
ST03324,Yared,Alemu,M,Grade 5,A,Nefas Silk Campus,2012-02-04
ST03325,Hana,Alemu,F,Grade 7,B,Nefas Silk Campus,2016-09-20
ST03326,Kidus,Bekele,M,Grade 3,B,Nefas Silk Campus,2014-05-28
ST03327,Samuel,Yohannes,M,Grade 5,B,Nefas Silk Campus,2015-07-18
ST03328,Biruk,Worku,M,Grade 11,C,Akaki Campus,2014-02-04
ST03329,Liya,Fekadu,F,Grade 11,C,Alem Bank Campus,2010-04-15
ST03330,Kidus,Kassa,M,Grade 4,C,Nefas Silk Campus,2017-05-28
ST03331,Henok,Nigatu,M,Grade 7,B,Akaki Campus,2008-01-11
ST03332,Genet,Fikre,F,Grade 5,A,Nefas Silk Campus,2008-10-04
ST03333,Rahel,Tesema,F,Grade 5,A,Alem Bank Campus,2010-07-11
ST03334,Almaz,Fikre,F,Grade 6,C,Akaki Campus,2011-08-19
ST03335,Kaleb,Getachew,M,Grade 1,B,Akaki Campus,2009-07-08
ST03336,Betelhem,Worku,F,Grade 8,B,Akaki Campus,2014-11-12
ST03337,Samrawit,Kassa,F,Grade 5,B,Nefas Silk Campus,2011-10-25
ST03338,Daniel,Tadesse,M,Grade 12,A,Alem Bank Campus,2008-12-05
ST03339,Filmon,Nigatu,M,Grade 1,B,Nefas Silk Campus,2007-07-27
ST03340,Rediet,Alemu,F,Grade 9,A,Nefas Silk Campus,2017-03-04
ST03341,Filmon,Solomon,M,Grade 1,C,Alem Bank Campus,2016-06-23
ST03342,Genet,Kassa,F,Grade 10,C,Nefas Silk Campus,2015-07-08
ST03343,Mahlet,Tesema,F,Grade 2,A,Nefas Silk Campus,2010-11-10
ST03344,Samrawit,Tsegaye,F,Grade 11,A,Alem Bank Campus,2012-02-21
ST03345,Tewodros,Tadesse,M,Grade 12,B,Nefas Silk Campus,2017-06-02
ST03346,Biniam,Solomon,M,Grade 10,B,Nefas Silk Campus,2014-09-10
ST03347,Natnael,Kassa,M,Grade 8,A,Akaki Campus,2010-08-04
ST03348,Kidus,Tsegaye,M,Grade 4,A,Nefas Silk Campus,2014-07-06
ST03349,Yonatan,Alemu,M,Grade 7,B,Nefas Silk Campus,2016-08-30
ST03350,Dawit,Abebe,M,Grade 5,C,Akaki Campus,2017-01-10
ST03351,Elias,Fikre,M,Grade 2,C,Nefas Silk Campus,2015-08-18
ST03352,Filmon,Tesema,M,Grade 6,B,Alem Bank Campus,2014-09-08
ST03353,Selam,Kebede,F,Grade 10,B,Alem Bank Campus,2009-12-14
ST03354,Biniam,Abebe,M,Grade 12,C,Akaki Campus,2009-10-14
ST03355,Bereket,Nigatu,M,Grade 1,A,Alem Bank Campus,2007-02-19
ST03356,Samuel,Getachew,M,Grade 8,A,Nefas Silk Campus,2014-08-27
ST03357,Ruth,Nigatu,F,Grade 11,B,Akaki Campus,2013-12-17
ST03358,Samrawit,Tsegaye,F,Grade 1,B,Akaki Campus,2014-03-09
ST03359,Kidus,Bekele,M,Grade 11,A,Nefas Silk Campus,2008-01-27
ST03360,Mekdes,Desta,F,Grade 4,A,Akaki Campus,2017-11-23
ST03361,Tigist,Fikre,F,Grade 8,B,Akaki Campus,2016-11-01
ST03362,Samuel,Tesema,M,Grade 8,B,Nefas Silk Campus,2014-02-26
ST03363,Elias,Solomon,M,Grade 6,A,Nefas Silk Campus,2012-12-31
ST03364,Meron,Nigatu,F,Grade 7,A,Nefas Silk Campus,2011-04-25
ST03365,Robel,Fekadu,M,Grade 1,B,Akaki Campus,2008-11-19
ST03366,Yonatan,Girma,M,Grade 3,C,Alem Bank Campus,2008-02-14
ST03367,Fikirte,Fikre,F,Grade 11,A,Nefas Silk Campus,2008-01-23
ST03368,Tewodros,Tesfaye,M,Grade 11,A,Akaki Campus,2015-10-14
ST03369,Samrawit,Girma,F,Grade 10,A,Alem Bank Campus,2014-06-11
ST03370,Samrawit,Kassa,F,Grade 8,C,Akaki Campus,2014-05-10
ST03371,Almaz,Tadesse,F,Grade 9,A,Nefas Silk Campus,2008-05-07
ST03372,Abel,Nigatu,M,Grade 11,C,Akaki Campus,2015-08-17
ST03373,Kaleb,Getachew,M,Grade 4,A,Alem Bank Campus,2009-08-13
ST03374,Yosef,Abebe,M,Grade 6,B,Nefas Silk Campus,2012-12-04
ST03375,Tewodros,Tesema,M,Grade 11,B,Alem Bank Campus,2016-07-25
ST03376,Hiwot,Alemu,F,Grade 5,B,Akaki Campus,2013-08-03
ST03377,Biruk,Abebe,M,Grade 10,C,Nefas Silk Campus,2014-04-19
ST03378,Robel,Nigatu,M,Grade 4,C,Nefas Silk Campus,2015-11-24
ST03379,Elias,Yohannes,M,Grade 4,C,Nefas Silk Campus,2017-09-30
ST03380,Saron,Fekadu,F,Grade 4,C,Akaki Campus,2014-03-30
